IRHT_P_007713.tif,0.87,0.0,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01
IRHT_P_008527.tif,0.0,0.06,0.0,0.01,0.01,0.41,0.0,0.35,0.01,0.01,0.13,0.0
IRHT_P_008779.tif,0.01,0.3,0.0,0.01,0.09,0.29,0.01,0.23,0.01,0.01,0.04,0.0
IRHT_P_006410.tif,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.0
IRHT_P_006526.tif,0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_009094.tif,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.94,0.0
IRHT_P_009037.tif,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
IRHT_P_008165.tif,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.1,0.0
IRHT_P_006812.tif,0.0,0.17,0.0,0.0,0.0,0.09,0.0,0.73,0.0,0.0,0.0,0.0
IRHT_P_007778.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.97,0.0
IRHT_P_004941.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.87,0.0
IRHT_P_006500.tif,0.02,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.02,0.0,0.0,0.0
IRHT_P_007647.tif,0.0,0.29,0.0,0.0,0.03,0.03,0.01,0.61,0.02,0.0,0.01,0.0
IRHT_P_006516.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_002901.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.01,0.05,0.66,0.0
IRHT_P_007580.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IRHT_P_008504.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.96,0.0
IRHT_P_009296.tif,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.98,0.0
btv1b8447068x_f5.tif,0.01,0.02,0.0,0.87,0.01,0.0,0.0,0.0,0.01,0.01,0.06,0.0
IRHT_P_009394.tif,0.0,0.05,0.0,0.0,0.05,0.01,0.0,0.88,0.0,0.0,0.0,0.0
M601415401_MS0456_0024.tif,0.0,0.01,0.0,0.21,0.76,0.01,0.0,0.0,0.0,0.0,0.0,0.0
btv1b8447068x_f176.tif,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_007744.tif,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0
IRHT_P_007995.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
IRHT_P_005577.tif,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.8,0.0,0.15,0.0
IRHT_P_005667.tif,0.48,0.06,0.0,0.08,0.01,0.02,0.22,0.01,0.05,0.02,0.05,0.0
IRHT_P_003011.tif,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
IRHT_P_006348.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IRHT_P_008004.tif,0.0,0.17,0.0,0.01,0.01,0.11,0.0,0.69,0.01,0.0,0.0,0.0
IRHT_P_008736.tif,0.61,0.0,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02
IRHT_P_007007.tif,0.0,0.01,0.0,0.05,0.0,0.15,0.0,0.0,0.76,0.03,0.0,0.0
IRHT_P_009358.tif,0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0
IRHT_P_007062.tif,0.0,0.02,0.0,0.04,0.9,0.01,0.0,0.0,0.0,0.0,0.01,0.0
IRHT_P_006872.tif,0.0,0.01,0.0,0.0,0.0,0.2,0.0,0.77,0.01,0.0,0.0,0.0
IRHT_P_005920.tif,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_009337.tif,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
btv1b9072534c_f43.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IRHT_P_008292.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.9,0.0
IRHT_P_006385.tif,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.94,0.0
IRHT_P_004072.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.01,0.0,0.68,0.0
IRHT_P_009336.tif,0.0,0.7,0.0,0.0,0.0,0.07,0.0,0.22,0.0,0.0,0.0,0.0
IRHT_P_008552.tif,0.0,0.0,0.0,0.01,0.07,0.24,0.0,0.01,0.66,0.0,0.01,0.0
IRHT_P_009418.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.99,0.0
IRHT_P_005704.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04,0.44,0.0
btv1b10515412w_f7.tif,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
IRHT_P_007734.tif,0.0,0.69,0.0,0.0,0.0,0.04,0.0,0.27,0.0,0.0,0.0,0.0
IRHT_P_007927.tif,0.52,0.02,0.02,0.02,0.0,0.01,0.18,0.03,0.01,0.04,0.01,0.14
IRHT_P_005296.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
IRHT_P_000854.tif,0.0,0.35,0.0,0.0,0.0,0.18,0.0,0.41,0.04,0.0,0.02,0.0
IRHT_P_004749.tif,0.0,0.96,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0
IRHT_P_008317.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.87,0.0
IRHT_P_008250.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IRHT_P_009359.tif,0.0,0.69,0.0,0.01,0.05,0.03,0.0,0.2,0.01,0.0,0.01,0.0
IRHT_P_004006.tif,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.74,0.0,0.0,0.0,0.0
IRHT_P_004707.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IRHT_P_003489.tif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006074.tif,0.2,0.0,0.0,0.01,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0
IRHT_P_003965.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006773.tif,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.07,0.01,0.0,0.0
IRHT_P_008598.tif,0.0,0.64,0.0,0.06,0.01,0.03,0.0,0.15,0.07,0.0,0.05,0.0
IRHT_P_006649.tif,0.02,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_005583.tif,0.97,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_004267.tif,0.0,0.91,0.0,0.0,0.0,0.03,0.0,0.06,0.01,0.0,0.0,0.0
IRHT_P_007660.tif,0.0,0.61,0.0,0.0,0.0,0.09,0.0,0.29,0.0,0.0,0.0,0.0
IRHT_P_008677.tif,0.0,0.34,0.0,0.0,0.0,0.16,0.0,0.49,0.0,0.0,0.0,0.0
btv1b9072534c_f23.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IRHT_P_003788.tif,0.0,0.9,0.0,0.0,0.01,0.02,0.0,0.03,0.01,0.0,0.03,0.0
IRHT_P_007064.tif,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
IRHT_P_008265.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.18,0.0
IRHT_P_006367.tif,0.34,0.0,0.4,0.05,0.0,0.01,0.15,0.0,0.02,0.01,0.02,0.01
IRHT_P_000535.tif,0.0,0.15,0.0,0.02,0.01,0.14,0.07,0.08,0.15,0.03,0.34,0.0
M601415401_MS0368_0050.tif,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0
IRHT_P_004820.tif,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_008992.tif,0.0,0.0,0.0,0.01,0.0,0.0,0.17,0.0,0.19,0.01,0.61,0.0
IRHT_P_007540.tif,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.0,0.0,0.0
IRHT_P_005600.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006621.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B490076101_MS0378_0040.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
btv1b9059074s_f5_1.tif,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
IRHT_P_009214.tif,0.0,0.27,0.0,0.0,0.0,0.59,0.0,0.14,0.0,0.0,0.0,0.0
IRHT_P_003458.tif,0.0,0.22,0.0,0.01,0.29,0.38,0.0,0.07,0.0,0.0,0.01,0.0
IRHT_P_006775.tif,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.4,0.0,0.0,0.0,0.0
IRHT_P_007204.tif,0.01,0.04,0.0,0.18,0.3,0.03,0.02,0.05,0.34,0.0,0.03,0.0
IRHT_P_008363.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.01,0.76,0.0
IRHT_P_008998.tif,0.0,0.14,0.0,0.0,0.34,0.33,0.01,0.12,0.04,0.0,0.01,0.0
IRHT_P_009085.tif,0.0,0.8,0.0,0.0,0.0,0.04,0.0,0.16,0.0,0.0,0.0,0.0
IRHT_P_005342.tif,0.94,0.0,0.0,0.01,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0
IRHT_P_006160.tif,0.0,0.83,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,0.02,0.0
IRHT_P_006673.tif,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.77,0.2,0.02,0.0
IRHT_P_008827.tif,0.01,0.04,0.0,0.04,0.04,0.7,0.04,0.06,0.01,0.0,0.07,0.0
IRHT_P_005201.tif,0.01,0.28,0.0,0.0,0.0,0.58,0.0,0.12,0.0,0.0,0.0,0.0
IRHT_P_004843.tif,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0
IRHT_P_005104.tif,0.94,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
btv1b9078151c_f26.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_008093.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.98,0.0
IRHT_P_006079.tif,0.59,0.0,0.01,0.01,0.02,0.0,0.32,0.0,0.0,0.0,0.0,0.05
IRHT_P_005613.tif,0.01,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.02,0.0
IRHT_P_006912.tif,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
IRHT_P_004781.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IRHT_P_003093.tif,0.17,0.0,0.0,0.78,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
IRHT_P_006426.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.01,0.42,0.0
IRHT_P_008835.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M601415401_MS0102_0007.tif,0.0,0.19,0.0,0.33,0.03,0.08,0.0,0.01,0.03,0.09,0.23,0.0
IRHT_P_003485.tif,0.0,0.75,0.0,0.0,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.0
IRHT_P_006723.tif,0.0,0.03,0.0,0.02,0.0,0.0,0.01,0.01,0.13,0.04,0.76,0.0
IRHT_P_007220.tif,0.0,0.19,0.0,0.0,0.01,0.05,0.0,0.75,0.0,0.0,0.0,0.0
IRHT_P_006065.tif,0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
IRHT_P_006460.tif,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
IRHT_P_008802.tif,0.02,0.3,0.01,0.01,0.24,0.18,0.0,0.21,0.02,0.0,0.02,0.0
IRHT_P_007526.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.01,0.17,0.0
IRHT_P_008680.tif,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.46,0.0
IRHT_P_006645.tif,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_008747.tif,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_008914.tif,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15,0.0,0.0,0.0,0.0
IRHT_P_008391.tif,0.0,0.05,0.0,0.0,0.18,0.08,0.0,0.69,0.0,0.0,0.0,0.0
IRHT_P_006650.tif,0.14,0.0,0.82,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_005384.tif,0.0,0.04,0.0,0.0,0.0,0.22,0.0,0.02,0.59,0.0,0.12,0.0
btv1b9065975b_f7.tif,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006347.tif,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.0
IRHT_P_008194.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.04,0.2,0.0
IRHT_P_008757.tif,0.0,0.03,0.0,0.0,0.0,0.84,0.0,0.04,0.06,0.0,0.01,0.0
IRHT_P_005327.tif,0.17,0.01,0.0,0.0,0.0,0.12,0.27,0.01,0.33,0.01,0.08,0.0
btv1b90767290_f89.tif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btv1b9076857n_f69.tif,0.25,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.73
IRHT_P_006088.tif,0.48,0.03,0.03,0.07,0.04,0.01,0.3,0.0,0.01,0.0,0.01,0.01
IRHT_P_006075.tif,0.03,0.0,0.0,0.1,0.01,0.0,0.84,0.0,0.0,0.0,0.0,0.01
IRHT_P_008275.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M601415401_MS0053_0060.tif,0.0,0.02,0.0,0.95,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
IRHT_P_007533.tif,0.88,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
IRHT_P_008515.tif,0.84,0.01,0.07,0.0,0.01,0.01,0.02,0.01,0.0,0.0,0.01,0.0
IRHT_P_008158.tif,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_004183.tif,0.01,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.01,0.0,0.17,0.0
IRHT_P_005609.tif,0.95,0.0,0.01,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0
IRHT_P_006972.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.6,0.38,0.0
IRHT_P_007057.tif,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
IRHT_P_005039.tif,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
IRHT_P_008519.tif,0.0,0.82,0.0,0.0,0.01,0.03,0.0,0.14,0.0,0.0,0.0,0.0
IRHT_P_006090.tif,0.43,0.0,0.0,0.02,0.02,0.0,0.52,0.0,0.0,0.0,0.01,0.0
IRHT_P_007725.tif,0.0,0.21,0.0,0.0,0.0,0.29,0.0,0.39,0.08,0.03,0.0,0.0
IRHT_P_000853.tif,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.93,0.0
IRHT_P_008506.tif,0.0,0.36,0.0,0.01,0.0,0.22,0.01,0.01,0.28,0.01,0.1,0.0
IRHT_P_008665.tif,0.0,0.01,0.0,0.0,0.01,0.76,0.0,0.16,0.05,0.01,0.0,0.0
IRHT_P_006428.tif,0.0,0.07,0.0,0.0,0.0,0.12,0.0,0.03,0.25,0.24,0.29,0.0
IRHT_P_008954.tif,0.0,0.01,0.0,0.0,0.0,0.06,0.02,0.01,0.13,0.0,0.77,0.0
IRHT_P_007761.tif,0.0,0.08,0.0,0.0,0.0,0.02,0.03,0.01,0.06,0.01,0.79,0.0
IRHT_P_005110.tif,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0
IRHT_P_006730.tif,0.03,0.0,0.02,0.01,0.14,0.01,0.76,0.01,0.0,0.0,0.02,0.0
IRHT_P_005263.tif,0.0,0.83,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.0,0.0,0.0
IRHT_P_005594.tif,0.88,0.01,0.0,0.01,0.0,0.02,0.05,0.01,0.0,0.0,0.01,0.0
IRHT_P_009326.tif,0.0,0.35,0.0,0.0,0.0,0.09,0.0,0.55,0.0,0.0,0.01,0.0
btv1b9076864s_f148_2.tif,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_002383.tif,0.0,0.03,0.0,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.88,0.0
IRHT_P_007693.tif,0.01,0.4,0.01,0.02,0.12,0.01,0.01,0.37,0.01,0.0,0.05,0.0
IRHT_P_004055.tif,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.62,0.0,0.33,0.0
IRHT_P_004562.tif,0.68,0.0,0.01,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
IRHT_P_008955.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
IRHT_P_003162.tif,0.0,0.41,0.0,0.0,0.0,0.01,0.0,0.59,0.0,0.0,0.0,0.0
IRHT_P_005085.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_005289.tif,0.0,0.02,0.0,0.0,0.1,0.77,0.0,0.09,0.01,0.0,0.0,0.0
IRHT_P_008887.tif,0.0,0.09,0.0,0.0,0.0,0.4,0.0,0.48,0.02,0.0,0.0,0.0
IRHT_P_004780.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.97,0.0
IRHT_P_008239.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006502.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_009007.tif,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.04,0.12,0.0,0.0,0.0
IRHT_P_008560.tif,0.0,0.94,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.0
IRHT_P_005030.tif,0.09,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
M601415401_MS0456_0036.tif,0.0,0.02,0.0,0.02,0.92,0.01,0.0,0.01,0.0,0.0,0.01,0.0
IRHT_P_005728.tif,0.92,0.0,0.03,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
IRHT_P_006325.tif,0.0,0.07,0.0,0.0,0.0,0.14,0.0,0.78,0.0,0.0,0.01,0.0
M601415401_MS0702_0007.tif,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006503.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_007811.tif,0.0,0.49,0.0,0.0,0.03,0.01,0.0,0.47,0.0,0.0,0.0,0.0
IRHT_P_005188.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_008546.tif,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.09,0.04,0.82,0.0
IRHT_P_003994.tif,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_007090.tif,0.0,0.89,0.0,0.01,0.0,0.01,0.0,0.06,0.01,0.01,0.01,0.0
M601415401_MS0368_0008.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IRHT_P_006374.tif,0.0,0.44,0.0,0.0,0.0,0.02,0.06,0.0,0.02,0.02,0.44,0.0
M601415401_MS0217_0308.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.06,0.43,0.0
btv1b90767290_f62.tif,0.0,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M601415401_MS0053_0036.tif,0.01,0.02,0.0,0.75,0.01,0.05,0.01,0.0,0.05,0.02,0.07,0.0
btv1b90767290_f132.tif,0.01,0.0,0.96,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_006035.tif,0.86,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0
IRHT_P_006523.tif,0.75,0.0,0.01,0.01,0.03,0.0,0.18,0.0,0.02,0.0,0.0,0.01
315556101_MS0364_0093.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IRHT_P_006541.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.28,0.71,0.0
IRHT_P_004499.tif,0.0,0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_007890.tif,0.77,0.0,0.0,0.01,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.05
IRHT_P_003425.tif,0.0,0.87,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0
IRHT_P_007277.tif,0.0,0.0,0.0,0.04,0.93,0.01,0.0,0.0,0.0,0.0,0.01,0.0
btv1b9072534c_f66.tif,0.0,0.03,0.0,0.02,0.03,0.01,0.0,0.02,0.0,0.84,0.04,0.0
IRHT_P_006792.tif,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRHT_P_004782.tif,0.0,0.1,0.0,0.0,0.0,0.77,0.0,0.13,0.0,0.0,0.0,0.0
IRHT_P_008879.tif,0.0,0.02,0.01,0.02,0.14,0.73,0.0,0.07,0.01,0.0,0.0,0.0
IRHT_P_008759.tif,0.0,0.14,0.0,0.0,0.0,0.46,0.0,0.4,0.0,0.0,0.0,0.0
IRHT_P_008189.tif,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.02,0.01,0.52,0.0
IRHT_P_006369.tif,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
IRHT_P_006445.tif,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
IRHT_P_004036.tif,0.0,0.7,0.0,0.0,0.0,0.03,0.0,0.27,0.0,0.0,0.0,0.0
IRHT_P_001969.tif,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.0,0.0,0.0,0.0
IRHT_P_004855.tif,0.0,0.87,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.02,0.0
IRHT_P_007750.tif,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.21,0.03,0.0,0.0,0.0
M601415401_MS0764_0023.tif,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
